Categorie,COD,Nome,Breve descrizione,Descrizione,Prezzo di listino,Marca,In stock?,Immagine,ID
TV e Audio-Video > TV LED,LEDTVLGE0328,"LG 55"" LED 55NANO796PB Ultra-HD 4K HDR10Pro Smart TV","LG 55"" LED 55NANO796PB Ultra-HD 4K HDR10Pro Smart TV",,"535,99",LG,30,https://www.erregame.com/P/D/B25934DAC9E5413498000000000000000000000000000000.bmp/LEDTVLGE0328.jpg,40497
TV e Audio-Video > TV LED,LEDTVLGE0327,"LG 55"" LED 55NANO866PA Ultra-HD 4K HDR Smart TV","LG 55"" LED 55NANO866PA Ultra-HD 4K HDR Smart TV",,"575,99",LG,12,https://www.erregame.com/P/D/B25934DAC9E5413497000000000000000000000000000000.bmp/LEDTVLGE0327.jpg,40496
TV e Audio-Video > TV LED,LEDTVLGE0330,"LG 55"" LED 55NANO886PB Ultra-HD 4K HDR10Pro Smart TV","LG 55"" LED 55NANO886PB Ultra-HD 4K HDR10Pro Smart TV",,"591,99",LG,18,https://www.erregame.com/P/D/%7BD67750A0-496A-4792-8A0D-D69FC1DF0A2C%7D/LEDTVLGE0330.jpg,40792
TV e Audio-Video > TV LED,LEDTVLGE0297,"LG 55"" LED 55NANO903NA 4K HDR Smart TV EU","LG 55"" LED 55NANO903NA 4K HDR Smart TV EU",,"735,99",LG,5,https://www.erregame.com/P/D/B25934DAC9E5412657000000000000000000000000000000.bmp/LEDTVLGE0297.jpg,36922
TV e Audio-Video > TV LED,LEDTVLGE0312,"LG 55"" LED 55UP75003 4K UHDSmart TV EU","LG 55"" LED 55UP75003 4K UHDSmart TV EU","<p class=""MsoNormal"">Diagonale dello schermo: 55''<o:p></o:p></p><p class=""MsoNormal"">Risoluzione: 3840 x 2160 (4K UHD)<o:p></o:p></p><p class=""MsoNormal"">Connettivit&agrave;: Bluetooth; Wi-Fi<o:p></o:p></p><p class=""MsoNormal"">Opzioni audio aggiuntive: Audio AI, Audio Bluetooth, Bluetooth Surround Ready, Clear Voice, Dolby Digital, HDMI eARC, Wireless Sound Sync<o:p></o:p></p><p class=""MsoNormal"">Sintonizzatore TV: DVB-S2; DVB-S; DVB-T2; DVB-C; DVB-T; analogico<o:p></o:p></p><p class=""MsoNormal"">Piattaforma intelligente: wobOs<o:p></o:p></p><p class=""MsoNormal"">Potenza totale dell'altoparlante<span style=""mso-tab-count:&#10;1""> </span>: 20 watt<o:p></o:p></p><p class=""MsoNormal"">Frequenza: 50/60Hz<o:p></o:p></p><p class=""MsoNormal"">Tecnologie di miglioramento dell'immagine: HDR attivo, 4K Upscaler, HDR Dynamic Tone Mapping, MODALIT&Agrave; FILMMAKER, modalit&agrave; HGiG, HDR10 Pro<o:p></o:p></p><p class=""MsoNormal"">HDMI: 2<o:p></o:p></p><p class=""MsoNormal"">USB: 1<o:p></o:p></p><p class=""MsoNormal"">Slot PCMCIA: si<o:p></o:p></p><p class=""MsoNormal"">Connettori (porte): per una parabola satellitare; ingresso antenna (RF); ottico (digitale); CI; USB; composito (AV); componente (Y/Pb/Pr); HDMI<o:p></o:p></p><p class=""MsoNormal"">VESA: 300x300mm<o:p></o:p></p><p class=""MsoNormal"">Dimensioni con supporto: 1247 x 787 x 231 mm<o:p></o:p></p><p class=""MsoNormal"">Dimensioni senza supporto: 1247 x 728 x 88,3 mm<o:p></o:p></p>","479,99",LG,1,https://www.erregame.com/P/D/B25934DAC9E5413452000000000000000000000000000000.bmp/LEDTVLGE0312.jpg,38833
TV e Audio-Video > TV LED,LEDTVLGE0271,"LG 55"" LED 55UP75006LF 4K UHD Smart TV","LG 55"" LED 55UP75006LF 4K UHD Smart TV","<h1><b>SPECIFICHE TECNICHE</b></h1><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>DETTAGLI TECNICI<o:p></o:p></b></p><p class=""MsoNormal"">Dimmeraggio locale: No<o:p></o:p></p><p class=""MsoNormal"">Timeshift: No<o:p></o:p></p><p class=""MsoNormal"">Miracast: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Supporto smartphone da remoto: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Smart TV: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Controllo vocale: No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>FILE FORMATS<o:p></o:p></b></p><p class=""MsoNormal"">Formati video supportati: HEVC,VP9<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>DETTAGLI TECNICI<o:p></o:p></b></p><p class=""MsoNormal"">Peso (con supporto): 14,4Kg<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>ERGONOMIA<o:p></o:p></b></p><p class=""MsoNormal"">Panel mounting interface 24/5000 Interfaccia per montaggio a pannello: 300 x 300mm<o:p></o:p></p><p class=""MsoNormal"">Montaggio standard VESA: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>DATI SU IMBALLAGGIO<o:p></o:p></b></p><p class=""MsoNormal"">Peso dell'imballo: 19,9Kg<o:p></o:p></p><p class=""MsoNormal"">Profondit&agrave; imballo: 175mm<o:p></o:p></p><p class=""MsoNormal"">Altezza imballo: 835mm<o:p></o:p></p><p class=""MsoNormal"">Larghezza imballo: 1360mm<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>CARATTERISTICHE DI GESTIONE<o:p></o:p></b></p><p class=""MsoNormal"">Funziona con Amazon Alexa: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Funziona con Google Assistant: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Compatibile con telecomando universale: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>DISPLAY<o:p></o:p></b></p><p class=""MsoNormal"">Controllo automatico della luminosit&agrave;: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Dimensioni schermo: 138.8cm <o:p></o:p></p><p class=""MsoNormal"">Forma dello schermo: Piatto<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Tecnologia display: LED<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Dimensioni schermo: 55&quot;<o:p></o:p></p><p class=""MsoNormal"">Risoluzione del display: 3840 x 2160pixel<o:p></o:p></p><p class=""MsoNormal"">Tipologia HD: 4K Ultra HD<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Riduzione rumore: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>CERTIFICATI DI SICUREZZA<o:p></o:p></b></p><p class=""MsoNormal"">Certificazione: Tiv&ugrave;on! / Tiv&ugrave;sat, Lativ&ugrave; 4K, HbbTV v 2.0.1, CAMREADY <span style=""mso-spacerun:yes"">&nbsp;</span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>PRESTAZIONE<o:p></o:p></b></p><p class=""MsoNormal"">Hybrid Broadcast Broadband TV (HbbTV): S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Dolby Vision: No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">NVIDIA G-SYNC: No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">AMD FreeSync: No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Scalabilit&agrave; verso il 4K: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Tecnologia High Dynamic Range (HDR): Filmmaker Mode, High Dynamic Range 10 (HDR10), Hybrid Log-Gamma (HLG)<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">High Dynamic Range (HDR) supportato: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Numero di core del processore: 4<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Modalit&agrave; HGiG: No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Risposta istantanea del gioco: No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Riconoscimento automatico del dispositivo HDMI: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Versione Home Dashboard: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Selezione automatica del genere: No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Processore integrato: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>DIMENSIONI E PESO<o:p></o:p></b></p><p class=""MsoNormal"">Larghezza (con supporto): 1244mm<o:p></o:p></p><p class=""MsoNormal"">Profondit&agrave; (con supporto): 136mm<o:p></o:p></p><p class=""MsoNormal"">Altezza (con supporto): 786mm<o:p></o:p></p><p class=""MsoNormal"">Peso (senza supporto): 14,3Kg<o:p></o:p></p><p class=""MsoNormal"">Larghezza (senza supporto): 1244mm<o:p></o:p></p><p class=""MsoNormal"">Profondit&agrave; (senza supporto): 87.1mm<o:p></o:p></p><p class=""MsoNormal"">Altezza(senza supporto): 726mm<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>TV SMART<o:p></o:p></b></p><p class=""MsoNormal"">Internet TV: S&igrave;<o:p></o:p></p><p class=""MsoNormal"">Applicazioni Video: Catch-up TV, Chili, Mediaset Play, RaiPlay<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Sistema operativo incluso: Web OS<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Versione sistema operativo: 6.0<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Supporto Apple AirPlay 2: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Supporto Apple HomeKit: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>GESTIONE ENERGETICA<o:p></o:p></b></p><p class=""MsoNormal"">Consumi (modalit&agrave; stand-by): 0.5W<o:p></o:p></p><p class=""MsoNormal"">Scala di efficienza energetica: Da A a G<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Classe di efficienza energetica (SDR): G<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Classe di efficienza energetica (HDR): G<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Consumo di energia (SDR) per 1000 ore: 103kWh<o:p></o:p></p><p class=""MsoNormal"">Consumo di energia (HDR) per 1000 ore: 129kWh<o:p></o:p></p><p class=""MsoNormal"">Consumi: 106W<o:p></o:p></p><p class=""MsoNormal"">Consumo energetico annuo: 147kWh<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>AUDIO<o:p></o:p></b></p><p class=""MsoNormal"">Potenza in uscita (RMS): 20W<o:p></o:p></p><p class=""MsoNormal"">Altoparlanti incorporati: S&igrave;<o:p></o:p></p><p class=""MsoNormal"">Formato audio integrato: DTS, Dolby Digital<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Modalit&agrave; audio: AI Sound<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Numero di altoparlanti: 2<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Canale di ritorno audio avanzato (eARC): S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Controllo audio adattivo (ASC): S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>SINTONIZZATORE TV<o:p></o:p></b></p><p class=""MsoNormal"">Tipo sintonizzatore: Digitale<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Formato del segnale digitale: DVB-S2, DVB-T2<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>ALTRE CARATTERISTICHE<o:p></o:p></b></p><p class=""MsoNormal"">Certificato DLNA (Digital Living Network Alliance): S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>CONNETTIVIT&Agrave;<o:p></o:p></b></p><p class=""MsoNormal"">Uscita audio digitale ottico: 1<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Quantit&agrave; porte Ethernet LAN (RJ-45): 1<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Versione HDMI: 2<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Common interface Plus (CI+): S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Porta DVI: No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Versione Common interface Plus (CI+): 1.4<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Quantit&agrave; porte HDMI: 2<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">PC in (D-Sub): No<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Quantit&agrave; porte USB 2.0: 1<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal""><b>COLLEGAMENTO IN RETE<o:p></o:p></b></p><p class=""MsoNormal"">Bluetooth: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Browser web: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Bluetooth Low Energy (BLE): S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Wi-Fi: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p><p class=""MsoNormal"">Collegamento ethernet LAN: S&igrave;<span style=""mso-spacerun:yes"">&nbsp; </span><o:p></o:p></p>","479,99",LG,2,https://www.erregame.com/P/D/%7BF2FAB1C8-8925-4AC5-A029-C4148F71B640%7D/LEDTVLGE0271.jpg,35227
TV e Audio-Video > TV LED,LEDTVLGE0320,"LG 55"" LED 55UP76703 4K UHD Smart TV EU","LG 55"" LED 55UP76703 4K UHD Smart TV EU",,"479,99",LG,15,https://www.erregame.com/P/D/B25934DAC9E5413490000000000000000000000000000000.bmp/LEDTVLGE0320.jpg,39076
TV e Audio-Video > TV LED,LEDTVLGE0306,"LG 55"" LED 55UP78003LB 4K UHD Smart TV EU","LG 55"" LED 55UP78003LB 4K UHD Smart TV EU",,"511,99",LG,20,https://www.erregame.com/P/D/B25934DAC9E5413416000000000000000000000000000000.bmp/LEDTVLGE0306.jpg,37572
TV e Audio-Video > TV LED,LEDTVLGE0272,"LG 55"" LED 55UP78006LB  4K UHD Smart TV","LG 55"" LED 55UP78006LB  4K UHD Smart TV",,"511,99",LG,9,https://www.erregame.com/P/D/B25934DAC9E54125D2000000000000000000000000000000.bmp/LEDTVLGE0272.jpg,35228
TV e Audio-Video > TV LED,LEDTVLGE0308,"LG 55"" LED 55UP80003 4K UHD Smart TV EU","LG 55"" LED 55UP80003 4K UHD Smart TV EU",,"511,99",LG,11,https://www.erregame.com/P/D/B25934DAC9E5413418000000000000000000000000000000.bmp/LEDTVLGE0308.jpg,38809
TV e Audio-Video > TV LED,LEDTVLGE0310,"LG 55"" LED 55UP81003 4K UHD Smart TV EU","LG 55"" LED 55UP81003 4K UHD Smart TV EU",,"527,99",LG,22,https://www.erregame.com/P/D/B25934DAC9E5413450000000000000000000000000000000.bmp/LEDTVLGE0310.jpg,38811
TV e Audio-Video > TV LED,LEDTVLGE0270,"LG 65"" LED 65UP75006LF  4K UHD Smart TV","LG 65"" LED 65UP75006LF  4K UHD Smart TV",,"622,99",LG,7,https://www.erregame.com/P/D/B25934DAC9E54125D0000000000000000000000000000000.bmp/LEDTVLGE0270.jpg,35226
TV e Audio-Video > TV LED,LEDTVLGE0277,"LG 75"" LED 75UP75006LC  4K UHD Smart TV","LG 75"" LED 75UP75006LC  4K UHD Smart TV",,"825,99",LG,5,https://www.erregame.com/P/D/B25934DAC9E54125D7000000000000000000000000000000.bmp/LEDTVLGE0277.jpg,35233
TV e Audio-Video > TV OLED,OLETVLGE0017,"LG 55"" OLED OLED55C15 UHD 4K HDR Smart TV","LG 55"" OLED OLED55C15 UHD 4K HDR Smart TV",,"1167,99",LG,15,https://www.erregame.com/P/D/BEC974DAC9E5410457000000000000000000000000000000.bmp/OLETVLGE0017.jpg,39874
TV e Audio-Video > TV OLED,LEDTVLGE0279,"LG 65"" OLED OLED65A16LA UHD4K HDR Smart TV","LG 65"" OLED OLED65A16LA UHD4K HDR Smart TV",,"1311,99",LG,10,https://www.erregame.com/P/D/B25934DAC9E54125D9000000000000000000000000000000.bmp/LEDTVLGE0279.jpg,35235
Cancelleria > Ufficio,DCRGTLCT0003,24pz Espositore da Banco - Loctite Super Attack Original 3gr,24pz Espositore da Banco - Loctite Super Attack Original 3gr,,"63,99",Loctite,37,https://www.erregame.com/P/D/%7B0B997253-5953-4C0B-A948-D445EDA33CEC%7D/DCRGTLCT0003.jpg,39544
Informatica > Tablet,TABTBMJS0007,"Majestic TAB Tab-811 3+32GB10.1"" 4G WiFi Black ITA","Majestic TAB Tab-811 3+32GB10.1"" 4G WiFi Black ITA",,"111,99",Majestic,45,https://www.erregame.com/P/D/%7B85356589-8AFD-40F9-8394-14687BA128BA%7D/TABTBMJS0007.jpg,32449
Informatica > Tablet,TABTBMJS0010,"Majestic Tab-812 3+32GB 10.1"" 4G WiFi Black ITA","Majestic Tab-812 3+32GB 10.1"" 4G WiFi Black ITA","<ul>    <li>Memoria Interna da 32GB Flash espandibile tramite MicroSD (fino a 64GB)</li>    <li>Schermo Multi-touch capacitivo da 10.1&quot; IPS HD (1280x800)</li>    <li>Processore A53 Quad Core MT8765B da 1.3GHz RAM: 3GB DDRIII</li>    <li>Grafica GPU IMG GE 8100</li>    <li>Connessione Internet WiFi (a/b/g/n)</li>    <li>Bluetooth integrato (versione 4.2 LE)</li>    <li>GPS integrato (GPS + AGPS)</li>    <li>Camera frontale da 0.3 Mpixel e posteriore da 2 M pixel con Flash LED</li>    <li>Microfono integrato</li>    <li>Altoparlanti STEREO integrati</li>    <li>Ingresso micro USB (cavo USB in dotazione)</li>    <li>Ingresso micro SD</li>    <li>Uscita cuffie da 3,5mm</li>    <li>Sistema Operativo Android 10</li>    <li>Alimentazione batteria ricaricabile al Lipo da 3,7V (5000mAh)</li>    <li>Alimentatore AC 100/240V - 50/60Hz DC 5V / 2A</li></ul>","111,99",Majestic,37,https://www.erregame.com/P/D/%7B2A785D22-1023-4E3B-9AF9-0D99E9DA0733%7D/TABTBMJS0010.jpg,34057
Informatica > Tablet,TABTBMJS0011,"Majestic Tab-912 3+32GB 10""4G Black ITA","Majestic Tab-912 3+32GB 10""4G Black ITA",,"125,99",Majestic,44,https://www.erregame.com/P/D/D218B48ADAB3410451000000000000000000000000000000.bmp/TABTBMJS0011.jpg,34626
Materiale Elettrico > Lampadine,ILLLLMLC0027,(20 pezzi) MKC Lampadina Led E27 14W (95W) Luce Bianca Calda 3000K G90,(20 pezzi) MKC Lampadina Led E27 14W (95W) Luce Bianca Calda 3000K G90,"<h3 style=""color: red;"">MASTER CARTON: 20 pezzi</h3><p>Classe tipo A+</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">tensione di lavoro 220-240vca<o:p></o:p></p><p class=""MsoNormal"">risparmio energetico 82%<o:p></o:p></p><p class=""MsoNormal"">cri &gt;80<o:p></o:p></p><p class=""MsoNormal"">lumen 1400<o:p></o:p></p><p class=""MsoNormal"">angolo di illuminazione 270&deg;<o:p></o:p></p><p class=""MsoNormal"">equivalente 95w<o:p></o:p></p><p class=""MsoNormal"">non dimmerabile<o:p></o:p></p><p class=""MsoNormal"">temperatura di funzionamento -10/40&deg;c<o:p></o:p></p><p class=""MsoNormal"">misure 95*137mm<o:p></o:p></p><p class=""MsoNormal"">confezione scatola<o:p></o:p></p><p class=""MsoNormal"">ideale per abitazioni , uffici , negozi , cantine , rimesse auto , ecc.</p>","82,99",Melchioni,2,https://www.erregame.com/P/D/%7B5BA256AB-83DF-4B6C-AE24-7B1BD2F8E442%7D/ILLLLMLC0027.jpg,38588
Materiale Elettrico > Lampadine,ILLLLMLC0028,(20 pezzi) MKC Lampadina Led E27 14W (95W) Luce Bianca Fredda 6000K G90,(20 pezzi) MKC Lampadina Led E27 14W (95W) Luce Bianca Fredda 6000K G90,"<h3 style=""color: red;"">MASTER CARTON: 20 pezzi</h3><p>Classe tipo A+</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">tensione di lavoro 220-240vca<o:p></o:p></p><p class=""MsoNormal"">risparmio energetico 82%<o:p></o:p></p><p class=""MsoNormal"">cri &gt;80<o:p></o:p></p><p class=""MsoNormal"">lumen 1335<o:p></o:p></p><p class=""MsoNormal"">angolo di illuminazione 300&deg;<o:p></o:p></p><p class=""MsoNormal"">equivalente 77w<o:p></o:p></p><p class=""MsoNormal"">non dimmerabile<o:p></o:p></p><p class=""MsoNormal"">temperatura di funzionamento -10/40&deg;c<o:p></o:p></p><p class=""MsoNormal"">misure d.90-l-128mm<o:p></o:p></p><p class=""MsoNormal"">ideale per abitazioni , uffici , negozi , cantine , rimesse auto , ecc.</p>","82,99",Melchioni,1,https://www.erregame.com/P/D/%7B4327D0C0-C46E-404E-9BE0-31DB18845A38%7D/ILLLLMLC0028.jpg,38589
Materiale Elettrico > Lampadine,ILLLLMLC0025,(20 pezzi) MKC Lampadina Led E27 18W (120W) Luce Bianca Calda 3000K A60,(20 pezzi) MKC Lampadina Led E27 18W (120W) Luce Bianca Calda 3000K A60,"<h3 style=""color: red;"">MASTER CARTON: 20 pezzi</h3><p>Voltaggio:220-240ac</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">attacco e27<o:p></o:p></p><p class=""MsoNormal"">potenza equivalente: 120<o:p></o:p></p><p class=""MsoNormal"">lumen: 1900<o:p></o:p></p><p class=""MsoNormal"">grado di illuminazione &lt;200&deg;<o:p></o:p></p><p class=""MsoNormal"">misure 60&deg;120mm<o:p></o:p></p><p class=""MsoNormal"">confezione scatola</p>","90,99",Melchioni,2,https://www.erregame.com/P/D/A6CB2CB2DB23410495000000000000000000000000000000.bmp/ILLLLMLC0025.jpg,38586
Visori VR > Visori,VVRCOMTQ0002,Meta Quest Oculus Quest 2 Visore VR All in One 256GB,Meta Quest Oculus Quest 2 Visore VR All in One 256GB,,"545,99",Meta Quest,1,https://www.erregame.com/P/D/DB6CA3BEDD31410412000000000000000000000000000000.bmp/VVRCOMTQ0002.jpg,39759
Videogiochi > Accessori Gaming,XB1ACMIC0042,XBOX ONE Controller Wireless Elite Series 2 Nero,XBOX ONE Controller Wireless Elite Series 2 Nero,"<ul>    <li>Controller Wireless Elite per Xbox Series 2: Gioca da professionista con il controller pi&ugrave; avanzato del mondo</li>    <li>Progettato per rispondere alle esigenze dei giocatori competitivi moderni, il nuovo Controller Wireless Elite per Xbox Series 2 offre pi&ugrave; di 30 modalit&agrave; di utilizzo per giocare da professionista. Migliora la mira con le nuove levette a tensione regolabile, spara pi&ugrave; rapidamente con i blocchi dei grilletti pi&ugrave; corti e tieni l'obiettivo con l'impugnatura in gomma arrotondata</li>    <li>Adatta il controller al tuo stile di gioco preferito con le levette intercambiabili e la levetta di nuovo formato. Salva fino a 3 profili personalizzati e 1 profilo predefinito sul controller e passa da un profilo all'altro con il pulsante Profilo. Usa Xbox Wireless, Bluetooth o il cavo USB-C incluso per giocare con i tuoi dispositivi Xbox One e Windows 10</li>    <li>Prova un'esperienza di personalizzazione senza limiti con l'app Xbox Accessori. Utilizza opzioni di configurazione esclusive come la mappatura dei pulsanti per comandi vocali come &quot;registralo&quot; o &quot;scatta uno screenshot&quot;. Assegna a un pulsante la funzione di tasto MAIUSC per attivare input alternativi per ciascuno degli altri pulsanti</li>    <li>Rimani in gioco a lungo grazie alla batteria ricaricabile che dura fino a 40 ore e ai componenti sofisticati costruiti per durare nel tempo. Carica il controller all'interno o all'esterno della custodia di trasporto grazie al cavo USB-C e alla stazione di ricarica in dotazione</li>    <li>Requisiti di sistema: Windows 10: sono necessari Bluetooth, il cavo USB incluso o l'adattatore Wireless per Xbox (in vendita separatamente). Windows 7 o 8.1: &egrave; necessario il cavo USB incluso; alcune funzionalit&agrave; non sono supportate</li>    <li>Contenuto della confezione:    <ul>        <li>Controller Wireless Elite per Xbox Series 2</li>        <li>Custodia di trasporto</li>        <li>Set di 6 levette: standard (2), classiche (2), alta (1), bombata (1)</li>        <li>Set di 4 levette posteriori: medie (2), mini (2)</li>        <li>Set di 2 croci direzionali: standard, sfaccettata</li>        <li>Strumento di regolazione delle levette</li>        <li>Stazione di ricarica</li>        <li>Cavo USB-C</li>    </ul>    </li></ul>","182,99",Microsoft,50,https://www.erregame.com/P/D/%7B0C00E3FC-CF17-43A1-B2BD-5BD70BADD5D5%7D/XB1ACMIC0042.jpg,30549
Videogiochi > Accessori Gaming,XSXACMIC0007,XBOX Serie X Stereo Headset X/XONE,XBOX Serie X Stereo Headset X/XONE,,"57,99",Microsoft,27,https://www.erregame.com/P/D/E33E218EDA63410417000000000000000000000000000000.bmp/XSXACMIC0007.jpg,39079
